"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","105.4","","","","1"
"2015-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","107.4","","","","1"
"2015-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","105.7","","","","1"
"2015-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","106.0","","","","1"
"2015-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.4","","","","1"
"2015-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.0","","","","1"
"2015-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.0","","","","1"
"2015-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.1","","","","1"
"2015-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.0","","","","1"
"2015-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.4","","","","1"
"2015-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","96.9","","","","1"
"2016-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","96.4","","","","1"
"2016-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.7","","","","1"
"2016-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.3","","","","1"
"2016-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.6","","","","1"
"2016-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.0","","","","1"
"2016-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.2","","","","1"
"2016-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.5","","","","1"
"2016-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.7","","","","1"
"2016-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.4","","","","1"
"2016-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.0","","","","1"
"2016-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.3","","","","1"
"2016-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","97.2","","","","1"
"2017-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.2","","","","1"
"2017-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.5","","","","1"
"2017-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.3","","","","1"
"2017-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.4","","","","1"
"2017-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.0","","","","1"
"2017-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.0","","","","1"
"2017-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.2","","","","1"
"2017-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.0","","","","1"
"2017-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.0","","","","1"
"2017-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.1","","","","1"
"2017-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","105.5","","","","1"
"2017-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","99.3","","","","1"
"2018-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.4","","","","1"
"2018-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.3","","","","1"
"2018-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.7","","","","1"
"2018-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.8","","","","1"
"2018-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.2","","","","1"
"2018-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.2","","","","1"
"2018-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.2","","","","1"
"2018-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.7","","","","1"
"2018-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.9","","","","1"
"2018-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.4","","","","1"
"2018-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.2","","","","1"
"2018-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","97.9","","","","1"
"2019-01","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","101.5","","","","1"
"2019-02","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.2","","","","1"
"2019-03","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","106.6","","","","1"
"2019-04","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.4","","","","1"
"2019-05","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","102.1","","","","1"
"2019-06","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.5","","","","1"
"2019-07","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.0","","","","1"
"2019-08","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","100.0","","","","1"
"2019-09","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","103.0","","","","1"
"2019-10","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","105.3","","","","1"
"2019-11","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","104.4","","","","1"
"2019-12","Prince Edward Island","2016A000211","Clothing and footwear","2002=100","17","units","0","v41691439","5.139","98.7","","","","1"
"2009-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","87.6","","","","1"
"2009-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.2","","","","1"
"2009-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.5","","","","1"
"2009-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.7","","","","1"
"2009-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","89.7","","","","1"
"2009-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","86.1","","","","1"
"2009-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","85.0","","","","1"
"2009-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","87.5","","","","1"
"2009-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.5","","","","1"
"2009-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.2","","","","1"
"2009-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.3","","","","1"
"2009-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","86.7","","","","1"
"2010-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","84.5","","","","1"
"2010-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","85.9","","","","1"
"2010-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.7","","","","1"
"2010-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.3","","","","1"
"2010-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","91.3","","","","1"
"2010-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","85.7","","","","1"
"2010-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","85.6","","","","1"
"2010-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","86.3","","","","1"
"2010-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","93.8","","","","1"
"2010-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.4","","","","1"
"2010-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.5","","","","1"
"2010-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","87.1","","","","1"
"2011-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","88.5","","","","1"
"2011-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","86.9","","","","1"
"2011-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.5","","","","1"
"2011-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.6","","","","1"
"2011-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.6","","","","1"
"2011-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","87.0","","","","1"
"2011-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","89.9","","","","1"
"2011-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","90.8","","","","1"
"2011-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.9","","","","1"
"2011-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","102.9","","","","1"
"2011-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.8","","","","1"
"2011-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","89.3","","","","1"
"2012-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","90.9","","","","1"
"2012-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","93.9","","","","1"
"2012-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.4","","","","1"
"2012-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.6","","","","1"
"2012-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.0","","","","1"
"2012-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","90.3","","","","1"
"2012-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","88.0","","","","1"
"2012-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","86.7","","","","1"
"2012-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.9","","","","1"
"2012-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.6","","","","1"
"2012-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.0","","","","1"
"2012-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.3","","","","1"
"2013-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.5","","","","1"
"2013-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","93.9","","","","1"
"2013-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.8","","","","1"
"2013-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.7","","","","1"
"2013-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.3","","","","1"
"2013-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","93.7","","","","1"
"2013-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.8","","","","1"
"2013-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.1","","","","1"
"2013-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.3","","","","1"
"2013-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.2","","","","1"
"2013-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.3","","","","1"
"2013-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.7","","","","1"
"2014-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.8","","","","1"
"2014-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.9","","","","1"
"2014-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.9","","","","1"
"2014-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.0","","","","1"
"2014-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.7","","","","1"
"2014-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.0","","","","1"
"2014-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.8","","","","1"
"2014-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.1","","","","1"
"2014-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.3","","","","1"
"2014-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","103.1","","","","1"
"2014-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","102.0","","","","1"
"2014-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.5","","","","1"
"2015-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.3","","","","1"
"2015-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.0","","","","1"
"2015-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.0","","","","1"
"2015-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.4","","","","1"
"2015-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.6","","","","1"
"2015-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.2","","","","1"
"2015-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.2","","","","1"
"2015-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.5","","","","1"
"2015-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","103.6","","","","1"
"2015-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","107.0","","","","1"
"2015-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.2","","","","1"
"2015-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.6","","","","1"
"2016-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","92.5","","","","1"
"2016-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.1","","","","1"
"2016-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.8","","","","1"
"2016-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.6","","","","1"
"2016-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.1","","","","1"
"2016-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","93.6","","","","1"
"2016-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.3","","","","1"
"2016-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.9","","","","1"
"2016-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.5","","","","1"
"2016-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.8","","","","1"
"2016-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.4","","","","1"
"2016-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.0","","","","1"
"2017-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.7","","","","1"
"2017-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.7","","","","1"
"2017-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.9","","","","1"
"2017-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.8","","","","1"
"2017-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.8","","","","1"
"2017-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","93.2","","","","1"
"2017-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.2","","","","1"
"2017-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.6","","","","1"
"2017-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.4","","","","1"
"2017-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.8","","","","1"
"2017-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.1","","","","1"
"2017-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","94.2","","","","1"
"2018-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","95.2","","","","1"
"2018-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.3","","","","1"
"2018-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.0","","","","1"
"2018-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.5","","","","1"
"2018-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","100.1","","","","1"
"2018-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.1","","","","1"
"2018-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.8","","","","1"
"2018-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","99.7","","","","1"
"2018-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","102.2","","","","1"
"2018-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","102.0","","","","1"
"2018-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","102.5","","","","1"
"2018-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.3","","","","1"
"2019-01","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","97.6","","","","1"
"2019-02","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.8","","","","1"
"2019-03","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.9","","","","1"
"2019-04","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","102.1","","","","1"
"2019-05","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.0","","","","1"
"2019-06","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.5","","","","1"
"2019-07","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","96.7","","","","1"
"2019-08","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.0","","","","1"
"2019-09","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","104.5","","","","1"
"2019-10","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.1","","","","1"
"2019-11","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","101.5","","","","1"
"2019-12","Nova Scotia","2016A000212","Clothing and footwear","2002=100","17","units","0","v41691573","7.139","98.2","","","","1"
"2009-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.6","","","","1"
"2009-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.6","","","","1"
"2009-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.5","","","","1"
"2009-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.1","","","","1"
"2009-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.3","","","","1"
"2009-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.3","","","","1"
"2009-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.0","","","","1"
"2009-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.3","","","","1"
"2009-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.4","","","","1"
"2009-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.5","","","","1"
"2009-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.7","","","","1"
"2009-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","91.3","","","","1"
"2010-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.6","","","","1"
"2010-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.2","","","","1"
"2010-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.2","","","","1"
"2010-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.1","","","","1"
"2010-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","92.8","","","","1"
"2010-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.4","","","","1"
"2010-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","92.7","","","","1"
"2010-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.4","","","","1"
"2010-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.5","","","","1"
"2010-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.7","","","","1"
"2010-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.6","","","","1"
"2010-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","90.3","","","","1"
"2011-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","92.3","","","","1"
"2011-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.6","","","","1"
"2011-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.8","","","","1"
"2011-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.2","","","","1"
"2011-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.7","","","","1"
"2011-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.6","","","","1"
"2011-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.3","","","","1"
"2011-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.0","","","","1"
"2011-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.5","","","","1"
"2011-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.7","","","","1"
"2011-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.1","","","","1"
"2011-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.6","","","","1"
"2012-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.6","","","","1"
"2012-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","92.2","","","","1"
"2012-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.3","","","","1"
"2012-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.8","","","","1"
"2012-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.3","","","","1"
"2012-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","90.4","","","","1"
"2012-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","89.4","","","","1"
"2012-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","90.6","","","","1"
