"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.0","","","","1"
"2013-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.5","","","","1"
"2013-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.9","","","","1"
"2013-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.3","","","","1"
"2013-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.1","","","","1"
"2014-01","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.6","","","","1"
"2014-02","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.6","","","","1"
"2014-03","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.2","","","","1"
"2014-04","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","11.2","","","","1"
"2014-05","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.8","","","","1"
"2014-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.1","","","","1"
"2014-07","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.3","","","","1"
"2014-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.1","","","","1"
"2014-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.6","","","","1"
"2014-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.8","","","","1"
"2014-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.6","","","","1"
"2014-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.8","","","","1"
"2015-01","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.9","","","","1"
"2015-02","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.7","","","","1"
"2015-03","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","11.1","","","","1"
"2015-04","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.8","","","","1"
"2015-05","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.7","","","","1"
"2015-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.7","","","","1"
"2015-07","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.5","","","","1"
"2015-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.0","","","","1"
"2015-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.7","","","","1"
"2015-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.6","","","","1"
"2015-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.8","","","","1"
"2015-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.7","","","","1"
"2016-01","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.2","","","","1"
"2016-02","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.7","","","","1"
"2016-03","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","11.1","","","","1"
"2016-04","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","10.8","","","","1"
"2016-05","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.9","","","","1"
"2016-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.7","","","","1"
"2016-07","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.7","","","","1"
"2016-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.6","","","","1"
"2016-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.9","","","","1"
"2016-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.8","","","","1"
"2016-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.5","","","","1"
"2016-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.4","","","","1"
"2017-01","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.9","","","","1"
"2017-02","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.4","","","","1"
"2017-03","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.9","","","","1"
"2017-04","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.3","","","","1"
"2017-05","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.1","","","","1"
"2017-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.1","","","","1"
"2017-07","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.1","","","","1"
"2017-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.1","","","","1"
"2017-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.1","","","","1"
"2017-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.0","","","","1"
"2017-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.3","","","","1"
"2017-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.9","","","","1"
"2018-01","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.1","","","","1"
"2018-02","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.6","","","","1"
"2018-03","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.6","","","","1"
"2018-04","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.5","","","","1"
"2018-05","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.6","","","","1"
"2018-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.7","","","","1"
"2018-07","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.6","","","","1"
"2018-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.7","","","","1"
"2018-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.7","","","","1"
"2018-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.9","","","","1"
"2018-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.3","","","","1"
"2018-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.7","","","","1"
"2019-01","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.2","","","","1"
"2019-02","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","9.2","","","","1"
"2019-03","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.6","","","","1"
"2019-04","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.9","","","","1"
"2019-05","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.3","","","","1"
"2019-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.9","","","","1"
"2019-07","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","7.3","","","","1"
"2019-08","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","8.2","","","","1"
"2019-09","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.1","","","","1"
"2019-10","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","5.9","","","","1"
"2019-11","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.9","","","","1"
"2019-12","New Brunswick","2016A000213","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2093708","5.8.1.3","6.8","","","","1"
"2009-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3210.4","","","","1"
"2009-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3213.4","","","","1"
"2009-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3224.1","","","","1"
"2009-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3254.3","","","","1"
"2009-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3306.2","","","","1"
"2009-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3329.4","","","","1"
"2009-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3271.1","","","","1"
"2009-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3275.3","","","","1"
"2009-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3317.7","","","","1"
"2009-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3309.1","","","","1"
"2009-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3314.1","","","","1"
"2009-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3286.6","","","","1"
"2010-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3233.5","","","","1"
"2010-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3262.0","","","","1"
"2010-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3269.5","","","","1"
"2010-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3313.8","","","","1"
"2010-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3353.4","","","","1"
"2010-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3393.1","","","","1"
"2010-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3333.1","","","","1"
"2010-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3341.6","","","","1"
"2010-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3400.1","","","","1"
"2010-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3376.7","","","","1"
"2010-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3352.7","","","","1"
"2010-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3345.6","","","","1"
"2011-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3296.5","","","","1"
"2011-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3315.2","","","","1"
"2011-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3321.8","","","","1"
"2011-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3351.1","","","","1"
"2011-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3413.3","","","","1"
"2011-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3442.0","","","","1"
"2011-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3398.2","","","","1"
"2011-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3393.9","","","","1"
"2011-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3445.0","","","","1"
"2011-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3425.8","","","","1"
"2011-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3382.7","","","","1"
"2011-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3330.1","","","","1"
"2012-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3275.8","","","","1"
"2012-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3298.8","","","","1"
"2012-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3325.1","","","","1"
"2012-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3379.6","","","","1"
"2012-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3442.8","","","","1"
"2012-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3476.5","","","","1"
"2012-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3397.5","","","","1"
"2012-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3428.4","","","","1"
"2012-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3480.3","","","","1"
"2012-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3475.4","","","","1"
"2012-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3437.2","","","","1"
"2012-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3419.4","","","","1"
"2013-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3376.5","","","","1"
"2013-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3386.2","","","","1"
"2013-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3383.1","","","","1"
"2013-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3421.7","","","","1"
"2013-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3471.9","","","","1"
"2013-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3497.5","","","","1"
"2013-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3439.3","","","","1"
"2013-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3426.4","","","","1"
"2013-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3493.9","","","","1"
"2013-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3503.6","","","","1"
"2013-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3496.2","","","","1"
"2013-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3439.3","","","","1"
"2014-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3391.8","","","","1"
"2014-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3381.1","","","","1"
"2014-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3400.1","","","","1"
"2014-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3407.6","","","","1"
"2014-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3452.5","","","","1"
"2014-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3489.7","","","","1"
"2014-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3415.8","","","","1"
"2014-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3421.6","","","","1"
"2014-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3474.7","","","","1"
"2014-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3464.8","","","","1"
"2014-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3458.3","","","","1"
"2014-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3426.2","","","","1"
"2015-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3384.7","","","","1"
"2015-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3409.4","","","","1"
"2015-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3417.2","","","","1"
"2015-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3453.7","","","","1"
"2015-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3491.2","","","","1"
"2015-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3512.7","","","","1"
"2015-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3471.2","","","","1"
"2015-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3473.5","","","","1"
"2015-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3505.7","","","","1"
"2015-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3500.0","","","","1"
"2015-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3495.5","","","","1"
"2015-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3469.3","","","","1"
"2016-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3413.6","","","","1"
"2016-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3421.8","","","","1"
"2016-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3411.8","","","","1"
"2016-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3443.7","","","","1"
"2016-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3530.1","","","","1"
"2016-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3535.2","","","","1"
"2016-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3492.4","","","","1"
"2016-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3509.4","","","","1"
"2016-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3579.8","","","","1"
"2016-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3575.4","","","","1"
"2016-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3564.9","","","","1"
"2016-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3535.8","","","","1"
"2017-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3512.0","","","","1"
"2017-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3509.9","","","","1"
"2017-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3510.0","","","","1"
"2017-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3525.8","","","","1"
"2017-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3605.9","","","","1"
"2017-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3654.9","","","","1"
"2017-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3606.7","","","","1"
"2017-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3615.1","","","","1"
"2017-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3659.5","","","","1"
"2017-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3672.1","","","","1"
"2017-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3653.9","","","","1"
"2017-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3644.8","","","","1"
"2018-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3589.3","","","","1"
"2018-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3591.6","","","","1"
"2018-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3621.6","","","","1"
"2018-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3633.7","","","","1"
"2018-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3691.1","","","","1"
"2018-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3705.5","","","","1"
"2018-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3634.0","","","","1"
"2018-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3632.8","","","","1"
"2018-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3692.2","","","","1"
"2018-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3695.2","","","","1"
"2018-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3706.0","","","","1"
