Index,lat_long,date,cool_deg_days,dir_max_gust,heat_deg_days,max_temp,mean_temp,min_temp,snow_grnd,spd_max_gust,total_precip,total_rain,total_snow,postal_code
12929,13,2020-08-03,2.077777778,,0.411111111,24.6,19.66666667,14.73333333,0,,0,0,0,V5M 2G7
12930,13,2020-08-04,2.166666667,27.5,0.222222222,24.98888889,19.94444444,14.88888889,0,32,0,0,0,V5M 2G7
12931,13,2020-08-05,2.375,11,0.125,25.7,20.25,14.7875,0,34,5.022222222,9.04,0,V5M 2G7
12932,13,2020-08-06,0,26.66666667,1.0875,20.1625,16.9125,13.625,0,45.33333333,22.58888889,17,0,V5M 2G7
12933,13,2020-08-07,0,9,2.6,18.175,15.4,12.6125,0,38,10.3,15,0,V5M 2G7
12934,13,2020-08-08,0,30,1.8,20.125,16.2,12.3,0,39,1.0625,0.9,0,V5M 2G7
12935,13,2020-08-09,0.1,,1.5625,21.8375,16.5375,11.1875,0,,0,0,0,V5M 2G7
12936,13,2020-08-10,0.185714286,27.5,0.428571429,22.15714286,17.75714286,13.34285714,0,34,0,0,0,V5M 2G7
12937,13,2020-08-11,0,26,1.1,20.7375,16.9,13.0375,0,37,0,0,0,V5M 2G7
12938,13,2020-08-12,0,22.66666667,2.1375,19.95,15.8625,11.7625,0,34,0.011111111,0,0,V5M 2G7
12939,13,2020-08-13,0,,2.488888889,20.72222222,15.51111111,10.25555556,0,,0,0,0,V5M 2G7
12940,13,2020-08-14,0.075,,1,22.45,17.075,11.6875,0,,0,0,0,V5M 2G7
12941,13,2020-08-15,1.4375,,0,25.3875,19.4375,13.4875,0,,0,0,0,V5M 2G7
12942,13,2020-08-16,4.95,,0,30.65,22.95,15.2375,0,,0,0,0,V5M 2G7
12943,13,2020-08-17,5.9,,0,29.51428571,23.9,18.31428571,0,,0.085714286,0,0,V5M 2G7
12944,13,2020-08-18,3.242857143,11,0,25.67142857,21.24285714,16.84285714,0,38,0,0,0,V5M 2G7
12945,13,2020-08-19,1.6125,10,0.4375,24.0625,19.175,14.275,0,35,3.525,7.05,0,V5M 2G7
12946,13,2020-08-20,0.55,10.5,0.7875,20.4875,17.7625,15.0125,0,43.5,8.933333333,8.06,0,V5M 2G7
12947,13,2020-08-21,0.3375,15.66666667,1.025,19.425,17.3125,15.15,0,42,11.32222222,12,0,V5M 2G7
12948,13,2020-08-22,0,,2.1875,20.3875,15.8125,11.25,0,,0,0,0,V5M 2G7
12949,13,2020-08-23,0,28,2.322222222,19.97777778,15.67777778,11.34444444,0,35,0.68,1.133333333,0,V5M 2G7
12950,13,2020-08-24,0.025,,1.3125,19.9875,16.7125,13.3875,0,,0.3375,0.275,0,V5M 2G7
12951,13,2020-08-25,0,28,2,20.72222222,16,11.27777778,0,32,0,0,0,V5M 2G7
12952,13,2020-08-26,0,,1.822222222,21.08888889,16.17777778,11.25555556,0,,0,0,0,V5M 2G7
12953,13,2020-08-27,0,,1.455555556,21.9,16.54444444,11.11111111,0,,0,0,0,V5M 2G7
12954,13,2020-08-28,0.1375,32.5,0.5875,23,17.55,12.1,0,39,0,0,0,V5M 2G7
12955,13,2020-08-29,0,29.33333333,2.222222222,19.27777778,15.77777778,12.24444444,0,49.33333333,0,0,0,V5M 2G7
12956,13,2020-08-30,0,,3.822222222,19.3,14.17777778,9.011111111,0,,0.77,0.466666667,0,V5M 2G7
12957,13,2020-08-31,0,,2.711111111,19.22222222,15.28888889,11.32222222,0,,0,0,0,V5M 2G7
12958,13,2020-09-01,0.433333333,,0.7,21.74444444,17.73333333,13.67777778,0,,0.111111111,0.2,0,V5M 2G7
12959,13,2020-09-02,0.2875,,0.1375,22.325,18.15,13.95,0,,0,0,0,V5M 2G7
12960,13,2020-09-03,0.0625,,0.475,22.8625,17.5875,12.275,0,,0,0,0,V5M 2G7
12961,13,2020-09-04,1.1375,,0.0125,24.8625,19.125,13.4125,0,,0,0,0,V5M 2G7
12962,13,2020-09-05,0.1625,11,0.35,21.1375,17.8125,14.45,0,39.5,0,0,0,V5M 2G7
12963,13,2020-09-06,0.55,,0.175,22.5,18.375,14.275,0,,0,0,0,V5M 2G7
12964,13,2020-09-07,1.722222222,18,0.333333333,25.32222222,19.38888889,13.47777778,0,33.5,0,0,0,V5M 2G7
12965,13,2020-09-08,1.114285714,,0.571428571,24.95714286,18.54285714,12.1,0,,0.0375,0,0,V5M 2G7
12966,13,2020-09-09,1.5375,30,0.275,25.95,19.2625,12.5875,0,32,0.022222222,0,0,V5M 2G7
12967,13,2020-09-10,2.7,,0,27.2875,20.7,14.05,0,,0.011111111,0,0,V5M 2G7
12968,13,2020-09-11,1.5125,10.5,0.225,24.2375,19.2875,14.3125,0,39,0,0,0,V5M 2G7
12969,13,2020-09-12,0,10,2.775,18.2375,15.225,12.1625,0,40,0,0,0,V5M 2G7
12970,13,2020-09-13,0,11,3.8,17.1375,14.2,11.2375,0,31,0,0,0,V5M 2G7
12971,13,2020-09-14,0,,3.6125,18.0625,14.3875,10.675,0,,1.344444444,1.52,0,V5M 2G7
12972,13,2020-09-15,1.525,28.5,0,24.1625,19.525,14.8625,0,34,1.922222222,1.88,0,V5M 2G7
12973,13,2020-09-16,0.133333333,,0.511111111,21.54444444,17.62222222,13.65555556,0,,0.02,0,0,V5M 2G7
12974,13,2020-09-17,0.0625,,0.65,20.3,17.4125,14.525,0,,0.044444444,0.08,0,V5M 2G7
12975,13,2020-09-18,0,,1.3125,19.1875,16.6875,14.15,0,,1.266666667,2.28,0,V5M 2G7
12976,13,2020-09-19,0,9,2.4,17.5625,15.6,13.625,0,35,4.122222222,3.04,0,V5M 2G7
12977,13,2020-09-20,0,10,1.2125,20.85,16.7875,12.675,0,33,0,0,0,V5M 2G7
12978,13,2020-09-21,0,,2.422222222,20.16666667,15.57777778,10.96666667,0,,1.09,1.616666667,0,V5M 2G7
12979,13,2020-09-22,0,,0.9875,20.7375,17.0125,13.25,0,,6.111111111,10.5,0,V5M 2G7
12980,13,2020-09-23,0,12.75,2.9625,17.4125,15.0375,12.6625,0,48.25,50.21111111,47.08,0,V5M 2G7
12981,13,2020-09-24,0,15.66666667,3.2125,17.225,14.7875,12.35,0,42.33333333,24.58888889,28.6,0,V5M 2G7
12982,13,2020-09-25,0,14.33333333,2.2625,18.6625,15.7375,12.825,0,57,12.82222222,6.76,0,V5M 2G7
12983,13,2020-09-26,0,13.5,5.425,14.8125,12.575,10.3,0,33,1.633333333,2,0,V5M 2G7
12984,13,2020-09-27,0,,4.15,17.7125,13.85,9.975,0,,0,0,0,V5M 2G7
12985,13,2020-09-28,0,,3.6625,19.025,14.3375,9.625,0,,0,0,0,V5M 2G7
12986,13,2020-09-29,0.1375,,2.2125,21.6375,15.925,10.1875,0,,0,0,0,V5M 2G7
12987,13,2020-09-30,0.366666667,,1.233333333,22.22222222,17.13333333,12.02222222,0,,0,0,0,V5M 2G7
12988,13,2020-10-01,0.125,,2.2,19.725,15.925,12.125,0,,0,0,0,V5M 2G7
12989,13,2020-10-02,0,,2.025,21.1375,15.975,10.8375,0,,0,0,0,V5M 2G7
12990,13,2020-10-03,0,,3.025,18.9875,14.975,10.9625,0,,0.025,0.05,0,V5M 2G7
12991,13,2020-10-04,0,,3.75,16.075,14.25,12.4,0,,0.044444444,0.06,0,V5M 2G7
12992,13,2020-10-05,0,,3.6625,17.8625,14.3375,10.7875,0,,0,0,0,V5M 2G7
12993,13,2020-10-06,0,,3.8125,17.7875,14.1875,10.575,0,,0,0,0,V5M 2G7
12994,13,2020-10-07,0,,3.7625,17.925,14.2375,10.55,0,,0,0,0,V5M 2G7
12995,13,2020-10-08,0,10,2.525,17.9875,15.475,12.9625,0,38,0.044444444,0.08,0,V5M 2G7
12996,13,2020-10-09,0,9,4.566666667,14.7,13.43333333,12.17777778,0,49.5,36.17,44.66666667,0,V5M 2G7
12997,13,2020-10-10,0,14,5.377777778,14.82222222,12.62222222,10.4,0,44.66666667,10.32,6.45,0,V5M 2G7
12998,13,2020-10-11,0,8.333333333,8.45,11.7875,9.55,7.3,0,44.33333333,15.8,14.34,0,V5M 2G7
12999,13,2020-10-12,0,30,7.1875,13.6125,10.8125,7.975,0,53.66666667,7.566666667,13.34,0,V5M 2G7
13000,13,2020-10-13,0,15.75,6.55,15.6875,11.45,7.175,0,55.75,10.21111111,4.88,0,V5M 2G7
13001,13,2020-10-14,0,29,8.366666667,13.38888889,9.633333333,5.844444444,0,35.66666667,0.1,0.166666667,0,V5M 2G7
13002,13,2020-10-15,0,29.5,9.688888889,11.63333333,8.311111111,4.988888889,0,31.5,4.23,6.983333333,0,V5M 2G7
13003,13,2020-10-16,0,7.666666667,7.2,13.14444444,10.8,8.444444444,0,40.66666667,6.7,6.82,0,V5M 2G7
13004,13,2020-10-17,0,29.33333333,7.233333333,12.58888889,10.76666667,8.911111111,0,44.33333333,6.9,10.68333333,0,V5M 2G7
13005,13,2020-10-18,0,10,8.377777778,11.9,9.622222222,7.333333333,0,36,7.37,3.9,0,V5M 2G7
13006,13,2020-10-19,0,28,6.9,13.0375,11.1,9.1375,0,39,0.044444444,0.08,0,V5M 2G7
13007,13,2020-10-20,0,29.5,8.05,13.0125,9.95,6.8375,0,35.5,0,0,0,V5M 2G7
13008,13,2020-10-21,0,29.66666667,8.7625,12.5,9.2375,5.9625,0,49.33333333,0.033333333,0,0,V5M 2G7
13009,13,2020-10-22,0,14.5,9.885714286,11.25714286,8.114285714,4.957142857,0,32,1.2375,1.98,0,V5M 2G7
13010,13,2020-10-23,0,9.333333333,12.44285714,7.271428571,5.557142857,3.842857143,0,39.33333333,13.84285714,13.2,0,V5M 2G7
13011,13,2020-10-24,0,9,12.2,10.25714286,5.8,1.314285714,0,33,0.0875,0.12,0,V5M 2G7
13012,13,2020-10-25,0,10.66666667,16.1125,6.3125,1.8875,-2.575,0,33.66666667,0.477777778,0.7,0,V5M 2G7
13013,13,2020-10-26,0,,13.17142857,8.028571429,4.828571429,1.571428571,0,,0.3125,0.12,0,V5M 2G7
13014,13,2020-10-27,0,7,10.45714286,9.814285714,7.542857143,5.285714286,0,34,0.6,1.025,0,V5M 2G7
13015,13,2020-10-28,0,10,7.725,12.4875,10.275,8.0375,0,42.5,3.422222222,5.133333333,0,V5M 2G7
13016,13,2020-10-29,0,9.5,6.2,13.17142857,11.8,10.44285714,0,39.5,4.1125,6.52,0,V5M 2G7
13017,13,2020-10-30,0,28.33333333,7.714285714,13,10.28571429,7.557142857,0,53.66666667,2.542857143,1,0,V5M 2G7
13018,13,2020-10-31,0,26,11.26666667,11.11111111,6.733333333,2.322222222,0,33,0,0,0,V5M 2G7
13019,13,2020-11-01,0,,10.47777778,12.84444444,7.522222222,2.2,0,,0,0,0,V5M 2G7
13020,13,2020-11-02,0,,9.114285714,14.88571429,8.885714286,2.814285714,0,,6.475,12.95,0,V5M 2G7
13021,13,2020-11-03,0,8.666666667,7.3875,12.6125,10.6125,8.5875,0,38.66666667,36.77777778,31.52,0,V5M 2G7
13022,13,2020-11-04,0,14.66666667,5.933333333,14.64444444,12.06666667,9.466666667,0,45,11.29,10.16666667,0,V5M 2G7
13023,13,2020-11-05,0,25.33333333,8.688888889,12.91111111,9.311111111,5.688888889,0,40,0.05,0.033333333,0,V5M 2G7
13024,13,2020-11-06,0,31.33333333,11.27777778,9.611111111,6.722222222,3.833333333,0,51,0.011111111,0,0,V5M 2G7
13025,13,2020-11-07,0,33,12.41111111,9.188888889,5.588888889,1.966666667,0,40,0,0,0,V5M 2G7
13026,13,2020-11-08,0,33,13.525,9.1125,4.475,-0.225,0,37.5,0,0,0,V5M 2G7
13027,13,2020-11-09,0,9,15.95,4.625,2.05,-0.55,0,40.5,4.677777778,4.82,0,V5M 2G7
13028,13,2020-11-10,0,,14.52857143,5.4,3.471428571,1.571428571,0,,2.1875,1.275,0,V5M 2G7
13029,13,2020-11-11,0,,16.22222222,4.311111111,1.777777778,-0.788888889,0,,0.02,0.033333333,0,V5M 2G7
13030,13,2020-11-12,0,9.333333333,13.92222222,6.222222222,4.077777778,1.933333333,0,50.66666667,34.75,35.5,6.333333333,V5M 2G7
13031,13,2020-11-13,0,29,11.7,8.742857143,6.3,3.857142857,0,53.5,20.4,10.975,0,V5M 2G7
13032,13,2020-11-14,0,9.5,13.15,7.5375,4.85,2.125,0,42.5,7.475,9.9,0,V5M 2G7
13033,13,2020-11-15,0,19.75,10.3125,11,7.6875,4.375,0,51.5,2.788888889,1.66,0,V5M 2G7
13034,13,2020-11-16,0,,11.275,8.1,6.725,5.3375,0,,20.51111111,21.7,0,V5M 2G7
13035,13,2020-11-17,0,13.6,7.875,14.08888889,10.125,5.8875,0,56.4,5.855555556,6.7,0.4,V5M 2G7
13036,13,2020-11-18,0,8,10.525,8.8875,7.475,6,0,40,18.22222222,18.54,0,V5M 2G7
13037,13,2020-11-19,0,9,11.65,9.35,6.35,3.3125,0,33,9.155555556,11.02,0,V5M 2G7
13038,13,2020-11-20,0,12,10.575,8.9625,7.425,5.8625,0,43.5,3.4375,2.5,0,V5M 2G7
13039,13,2020-11-21,0,,12.72222222,8.2,5.277777778,2.322222222,0,,0.28,0.466666667,0,V5M 2G7
13040,13,2020-11-22,0,11,13.42222222,7.222222222,4.577777778,1.911111111,0,34,8.15,10.38333333,2,V5M 2G7
13041,13,2020-11-23,0,9,12.53333333,7.133333333,5.466666667,3.766666667,0,35,8.8,7.066666667,1.833333333,V5M 2G7
13042,13,2020-11-24,0,15.33333333,11.82222222,7.788888889,6.177777778,4.533333333,0,58,16.97,16.61666667,1,V5M 2G7
13043,13,2020-11-25,0,,12.65555556,7.5,5.344444444,3.211111111,0,,1.166666667,0.6,0,V5M 2G7
13044,13,2020-11-26,0,15,12.93333333,7.011111111,5.066666667,3.111111111,0,34,7.33,8.433333333,0.333333333,V5M 2G7
13045,13,2020-11-27,0,14,9.7375,9.675,8.2625,6.8375,0,48.33333333,2.2125,2.5,0,V5M 2G7
13046,13,2020-11-28,0,24,12.21111111,9,5.788888889,2.566666667,0,33,0.47,0.666666667,0,V5M 2G7
13047,13,2020-11-29,0,,13.2625,8.575,4.7375,0.8625,0,,2.366666667,4.16,0,V5M 2G7
13048,13,2020-11-30,0,29.4,11.47777778,9.277777778,6.522222222,3.711111111,0,57.8,5.288888889,3.82,0.4,V5M 2G7
13049,13,2020-12-01,0,,13.44444444,8.477777778,4.555555556,0.577777778,0,,0.111111111,0.25,0,V5M 2G7
13050,13,2020-12-02,0,,13.82222222,8.4,4.177777778,-0.077777778,0,,0,0,0,V5M 2G7
13051,13,2020-12-03,0,,13.63333333,8.3,4.366666667,0.433333333,0,,0.04,0.08,0,V5M 2G7
13052,13,2020-12-04,0,,11.2,10.83333333,6.8,2.744444444,0,,0,0,0,V5M 2G7
13053,13,2020-12-05,0,,10.85555556,13.04444444,7.144444444,1.2,0,,0.22,0.44,0,V5M 2G7
13054,13,2020-12-06,0,9.5,10.57777778,10.26666667,7.422222222,4.533333333,0,41,5.08,7.82,0,V5M 2G7
13055,13,2020-12-07,0,8.75,9.722222222,9.444444444,8.277777778,7.144444444,0,41,30.06,44.14,0,V5M 2G7
13056,13,2020-12-08,0,10.66666667,9.877777778,9.755555556,8.122222222,6.477777778,0,45.33333333,19.75,16.56,0,V5M 2G7
13057,13,2020-12-09,0,,11.35555556,8.666666667,6.644444444,4.566666667,0,,1.55,2.083333333,0,V5M 2G7
13058,13,2020-12-10,0,11,13.31111111,6.466666667,4.688888889,2.888888889,0,31,4.86,6.92,2.333333333,V5M 2G7
13059,13,2020-12-11,0,9,13.725,6.55,4.275,1.975,0,39,10.4,8.85,0,V5M 2G7
13060,13,2020-12-12,0,,15.95555556,5.188888889,2.044444444,-1.133333333,0,,1.79,2.616666667,0.333333333,V5M 2G7
13061,13,2020-12-13,0,8.5,15.25555556,4.611111111,2.744444444,0.833333333,0,41.5,15.05,14.9,1.166666667,V5M 2G7
13062,13,2020-12-14,0,8,12.96666667,7.077777778,5.033333333,2.955555556,0,43,7.26,8.383333333,1.5,V5M 2G7
13063,13,2020-12-15,0,12,11.93333333,7.833333333,6.066666667,4.288888889,0,53.66666667,6.8,3.88,0.4,V5M 2G7
13064,13,2020-12-16,0,8.25,11.08888889,8.255555556,6.911111111,5.555555556,0,47.75,17.8,21.63333333,1,V5M 2G7
13065,13,2020-12-17,0,10,11.2625,8.4375,6.7375,4.9875,0,47.5,11.76666667,13.62,0,V5M 2G7
13066,13,2020-12-18,0,14.33333333,11.0625,8.7,6.9375,5.1875,0,64.33333333,26.1625,21.125,0,V5M 2G7
13067,13,2020-12-19,0,22.66666667,11.27142857,8.742857143,6.728571429,4.7,0,58,32.2625,40.025,0,V5M 2G7
13068,13,2020-12-20,0,17.66666667,11.44444444,8.955555556,6.555555556,4.144444444,0,45,2.99,4.116666667,0.5,V5M 2G7
13069,13,2020-12-21,0,32,14.41428571,5.657142857,3.585714286,1.5,0,37,31.24285714,31.2,0,V5M 2G7
13070,13,2020-12-22,0,,15.5,5.6375,2.5,-0.6625,0,,1.077777778,0.4,0,V5M 2G7
13071,13,2020-12-23,0,,15.87142857,5.228571429,2.128571429,-0.985714286,0,,0.45,0,0,V5M 2G7
13072,13,2020-12-24,0,30,16.84444444,4.644444444,1.155555556,-2.344444444,0,39,0.29,0.333333333,0,V5M 2G7
13073,13,2020-12-25,0,7.5,13.9,7.666666667,4.1,0.477777778,0,34,10.51111111,10.7,1,V5M 2G7
13074,13,2020-12-26,0,16,11.8,8.0625,6.2,4.3375,0,49,8.922222222,7.72,0,V5M 2G7
13075,13,2020-12-27,0,9,13.25555556,6.333333333,4.744444444,3.155555556,0,43,6.44,5.7,1.166666667,V5M 2G7
13076,13,2020-12-28,0,31.66666667,13.53333333,5.977777778,4.466666667,2.955555556,0,34.66666667,0.611111111,0.36,0,V5M 2G7
13077,13,2020-12-29,0,8,14.325,5.05,3.675,2.2875,0,34.5,15.975,21.08,0,V5M 2G7
13078,13,2020-12-30,0,9.25,13.85555556,5.7,4.144444444,2.533333333,0,44.75,35.96,27.46666667,4,V5M 2G7
13079,13,2020-12-31,0,9,12.7375,6.475,5.2625,4.05,0,40.5,12.21111111,12.76666667,0,V5M 2G7
13080,13,2021-01-01,0,8.333333333,10.7,8.9375,7.3,5.6125,0,48.33333333,20.45555556,17.46666667,0,V5M 2G7
13081,13,2021-01-02,0,12.5,10.9875,8.25,7.0125,5.75,0,64.5,22.61111111,24.65,0.333333333,V5M 2G7
13082,13,2021-01-03,0,11.5,11.85714286,8.928571429,6.142857143,3.342857143,0,43.5,10.6,13.7,0,V5M 2G7
13083,13,2021-01-04,0,8.666666667,12.57142857,7.4,5.428571429,3.414285714,0,50.33333333,15.775,13.15,0.666666667,V5M 2G7
13084,13,2021-01-05,0,10.33333333,12.86666667,7.3,5.133333333,2.95,0,60.66666667,34.72857143,36.7,0,V5M 2G7
13085,13,2021-01-06,0,12.5,12.1,8.571428571,5.9,3.257142857,0,54,0.45,0.1,0,V5M 2G7
13086,13,2021-01-07,0,,13.13333333,8.316666667,4.866666667,1.4,0,,4.242857143,4.783333333,0.166666667,V5M 2G7
13087,13,2021-01-08,0,7,13.625,6.55,4.375,2.2,0,41,8.2875,5.52,2,V5M 2G7
13088,13,2021-01-09,0,4,14.55,6.7,3.45,0.2,0,41,3.425,3.8,1.6,V5M 2G7
13089,13,2021-01-10,0,10,11.7875,8.15,6.2125,4.2625,0,39.5,8.8125,9.72,0,V5M 2G7
13090,13,2021-01-11,0,9.333333333,10.75,9.0125,7.25,5.4625,0,50,24.36666667,28.63333333,0,V5M 2G7
13091,13,2021-01-12,0,10,9.4125,10.85,8.5875,6.3125,0,50.66666667,28.2,26.65,0,V5M 2G7
13092,13,2021-01-13,0,26.25,11.3125,9.975,6.6875,3.3625,0,62,1.844444444,0.716666667,0,V5M 2G7
13093,13,2021-01-14,0,,12.875,8.85,5.125,1.3625,0,,3.911111111,5.866666667,0,V5M 2G7
13094,13,2021-01-15,0,7,10.98888889,10,7.011111111,4,0,43.66666667,2.18,0.583333333,0,V5M 2G7
13095,13,2021-01-16,0,,12.62222222,7.322222222,5.377777778,3.411111111,0,,5.28,6.966666667,0.333333333,V5M 2G7
13096,13,2021-01-17,0,,12.16666667,7.688888889,5.833333333,3.988888889,0,,1.066666667,0.66,0.2,V5M 2G7
13097,13,2021-01-18,0,,13.77777778,7.9,4.222222222,0.544444444,0,,0,0,0,V5M 2G7
13098,13,2021-01-19,0,12,13.78888889,7.355555556,4.211111111,1,0,35,0.022222222,0.04,0,V5M 2G7
13099,13,2021-01-20,0,,12.93333333,7.111111111,5.066666667,2.988888889,0,,0.044444444,0,0.08,V5M 2G7
13100,13,2021-01-21,0,28,12.92222222,8.811111111,5.077777778,1.288888889,0,33,0.088888889,0.1,0,V5M 2G7
13101,13,2021-01-22,0,30,15.84444444,6.333333333,2.155555556,-2.033333333,0,51,0,0,0,V5M 2G7
13102,13,2021-01-23,0,,17.15555556,5.022222222,0.844444444,-3.333333333,0,,0.64,0.883333333,0.166666667,V5M 2G7
13103,13,2021-01-24,0,10,16.5,2.477777778,1.5,0.511111111,0,34,14.14,13,3.333333333,V5M 2G7
13104,13,2021-01-25,0,7,15.65555556,4.3,2.344444444,0.344444444,0,65.5,7.82,3.516666667,0.833333333,V5M 2G7
13105,13,2021-01-26,0,10,14.1125,6.7875,3.8875,0.9625,0.25,45,0.8375,0.44,0.6,V5M 2G7
13106,13,2021-01-27,0,7.333333333,15.67777778,4.033333333,2.322222222,0.577777778,0,37.33333333,2.6,2.066666667,1.5,V5M 2G7
13107,13,2021-01-28,0,8,14.07777778,6.088888889,3.922222222,1.711111111,0,40,1.288888889,0.68,0.4,V5M 2G7
13108,13,2021-01-29,0,10,14.17777778,6.3,3.822222222,1.322222222,0,41,1.6,1.433333333,1.166666667,V5M 2G7
13109,13,2021-01-30,0,8,12.125,7.35,5.875,4.3875,0,52.5,3.4,3.4,0,V5M 2G7
13110,13,2021-01-31,0,9.5,12.01111111,7.433333333,5.988888889,4.544444444,0,46.5,11.78,12.1,1.5,V5M 2G7
13111,13,2021-02-01,0,9,12.31111111,7.222222222,5.688888889,4.111111111,0,32,24.45,24.03333333,1.5,V5M 2G7
13112,13,2021-02-02,0,14.5,12.8,6.45,5.2,3.9375,0,39,11.04444444,9.1,0,V5M 2G7
13113,13,2021-02-03,0,9,14.08888889,7.122222222,3.911111111,0.688888889,0,33,0.2,0.4,0,V5M 2G7
13114,13,2021-02-04,0,,13.76666667,5.744444444,4.233333333,2.722222222,0,,9.55,10.1,0.166666667,V5M 2G7
13115,13,2021-02-05,0,28,12.35555556,7.855555556,5.644444444,3.422222222,0,54.33333333,1.98,1.966666667,0.5,V5M 2G7
13116,13,2021-02-06,0,29.33333333,12.34444444,7.777777778,5.655555556,3.533333333,0,62.33333333,3.98,3,0.833333333,V5M 2G7
13117,13,2021-02-07,0,27.5,14.38888889,6.933333333,3.611111111,0.288888889,0,54.75,0.22,0.166666667,0,V5M 2G7
13118,13,2021-02-08,0,22,17.5125,3.5625,0.4875,-2.5875,0,34,0.711111111,0,1.08,V5M 2G7
13119,13,2021-02-09,0,24.5,18.88888889,2.266666667,-0.888888889,-4.033333333,0.5,34,0.12,0,0,V5M 2G7
13120,13,2021-02-10,0,10,19.9,-0.033333333,-1.9,-3.766666667,0,35,0.39,0,0.5,V5M 2G7
13121,13,2021-02-11,0,,20.5,-0.055555556,-2.5,-4.911111111,0,,0,0,0,V5M 2G7
13122,13,2021-02-12,0,11,21.52222222,-0.311111111,-3.522222222,-6.677777778,0,35,1.18,0,1.966666667,V5M 2G7
13123,13,2021-02-13,0,8.5,19.51111111,0.022222222,-1.511111111,-3.044444444,0.75,36,5.522222222,0,4.36,V5M 2G7
13124,13,2021-02-14,0,,18.3,1.588888889,-0.3,-2.211111111,3.2,,7.944444444,8.24,3.96,V5M 2G7
13125,13,2021-02-15,0,28.66666667,16.02222222,4.088888889,1.977777778,-0.122222222,1,32.66666667,9.11,5.166666667,1.166666667,V5M 2G7
13126,13,2021-02-16,0,28,13.33333333,7.288888889,4.666666667,2.011111111,0,57,0.15,0.133333333,0,V5M 2G7
13127,13,2021-02-17,0,28.5,14.54444444,7.277777778,3.455555556,-0.366666667,0,50.5,0,0,0,V5M 2G7
13128,13,2021-02-18,0,11,14.68888889,5.522222222,3.311111111,1.088888889,0,43.33333333,5.58,5.416666667,0.833333333,V5M 2G7
13129,13,2021-02-19,0,12,13.88888889,7.155555556,4.111111111,1.033333333,0,39.5,2.26,2.116666667,0.666666667,V5M 2G7
13130,13,2021-02-20,0,9,14.8,6.588888889,3.2,-0.188888889,0,44,7.98,11.93333333,0,V5M 2G7
13131,13,2021-02-21,0,16.25,11.58888889,9.411111111,6.411111111,3.4,0,45,9.82,12.88333333,0,V5M 2G7
13132,13,2021-02-22,0,28.33333333,10.81111111,10.41111111,7.188888889,3.977777778,0,54.66666667,2.02,0.45,0,V5M 2G7
13133,13,2021-02-23,0,27,13.78888889,7.966666667,4.211111111,0.433333333,0,51.25,0.52,0.433333333,0,V5M 2G7
13134,13,2021-02-24,0,8,16.18888889,5.911111111,1.811111111,-2.322222222,0,45,3.32,3.5,2.833333333,V5M 2G7
13135,13,2021-02-25,0,17,13.28888889,8.5,4.711111111,0.944444444,0,43.33333333,6.97,2.833333333,0.5,V5M 2G7
13136,13,2021-02-26,0,30,13.21111111,7.911111111,4.788888889,1.688888889,0,62.75,1,0.333333333,0,V5M 2G7
13137,13,2021-02-27,0,30.5,15.53333333,6.866666667,2.466666667,-1.955555556,0,39,4.65,6.866666667,0.833333333,V5M 2G7
13138,13,2021-02-28,0,9,13.62222222,6.422222222,4.377777778,2.3,0,39,4.83,4.183333333,0,V5M 2G7
13139,13,2021-03-01,0,9,10.73333333,10.3,7.266666667,4.188888889,0,39,0.26,0.433333333,0,V5M 2G7
13140,13,2021-03-02,0,28,14.04444444,7.133333333,3.955555556,0.777777778,0,32.5,0.01,0,0,V5M 2G7
13141,13,2021-03-03,0,,11.65555556,10.46666667,6.344444444,2.177777778,0,,0,0,0,V5M 2G7
13142,13,2021-03-04,0,12.5,11.58888889,10.52222222,6.411111111,2.244444444,0,42,7.37,9.05,0,V5M 2G7
13143,13,2021-03-05,0,10.75,8.625,12.2375,9.375,6.525,0,62.25,3.144444444,2.7,0,V5M 2G7
13144,13,2021-03-06,0,13.33333333,9.8875,10.875,8.1125,5.3125,0,43,4.233333333,6.88,0,V5M 2G7
13145,13,2021-03-07,0,11.5,12.5375,7.8,5.4625,3.1125,0,53.5,5.277777778,2.86,2.2,V5M 2G7
13146,13,2021-03-08,0,9,11.85555556,10.72222222,6.144444444,1.555555556,0,51,0.04,0.066666667,0,V5M 2G7
13147,13,2021-03-09,0,20,11.36666667,10.76666667,6.633333333,2.522222222,0,38,0.02,0,0,V5M 2G7
13148,13,2021-03-10,0,,13.52222222,8.711111111,4.477777778,0.244444444,0,,0.066666667,0.12,0,V5M 2G7
13149,13,2021-03-11,0,,13.98888889,8.911111111,4.011111111,-0.911111111,0,,0,0,0,V5M 2G7
13150,13,2021-03-12,0,,11.53333333,11.46666667,6.466666667,1.455555556,0,,0.01,0,0,V5M 2G7
13151,13,2021-03-13,0,,9.9,13.62222222,8.1,2.544444444,0,,0,0,0,V5M 2G7
13152,13,2021-03-14,0,23,11.225,10.2375,6.775,3.3125,0,61,4.211111111,3.92,0.6,V5M 2G7
13153,13,2021-03-15,0,28,14.8625,7.4125,3.1375,-1.1125,0,47.66666667,0.044444444,0,0,V5M 2G7
13154,13,2021-03-16,0,,14.04444444,8.5,3.955555556,-0.6,0,,0,0,0,V5M 2G7
13155,13,2021-03-17,0,,11.15,12.025,6.85,1.65,0,,0.111111111,0.2,0,V5M 2G7
