"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","279222","A","","","0"
"2009-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","233157","A","","","0"
"2009-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","330180","A","","","0"
"2010-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","182030","A","","","0"
"2010-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","147796","A","","","0"
"2010-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","220133","A","","","0"
"2010-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","250413","A","","","0"
"2010-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","255793","A","","","0"
"2010-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","234615","A","","","0"
"2010-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","226963","A","","","0"
"2010-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","252280","A","","","0"
"2010-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","275860","A","","","0"
"2010-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","271511","A","","","0"
"2010-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","262610","A","","","0"
"2010-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","339583","A","","","0"
"2011-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","181823","A","","","0"
"2011-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","152419","A","","","0"
"2011-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","197118","A","","","0"
"2011-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","243986","A","","","0"
"2011-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","261575","A","","","0"
"2011-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","252658","A","","","0"
"2011-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","242892","A","","","0"
"2011-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","264076","A","","","0"
"2011-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","276254","A","","","0"
"2011-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","279635","A","","","0"
"2011-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","277603","A","","","0"
"2011-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","345246","A","","","0"
"2012-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","183121","A","","","0"
"2012-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","160163","A","","","0"
"2012-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","228207","A","","","0"
"2012-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","238629","A","","","0"
"2012-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","272897","A","","","0"
"2012-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","253375","A","","","0"
"2012-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","230306","A","","","0"
"2012-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","261940","A","","","0"
"2012-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","278713","A","","","0"
"2012-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","287317","A","","","0"
"2012-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","272784","A","","","0"
"2012-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","337616","A","","","0"
"2013-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","192052","A","","","0"
"2013-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","163833","A","","","0"
"2013-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","213517","A","","","0"
"2013-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","250473","A","","","0"
"2013-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","282754","A","","","0"
"2013-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","242498","A","","","0"
"2013-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","229500","A","","","0"
"2013-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","285910","A","","","0"
"2013-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","269156","A","","","0"
"2013-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","285542","A","","","0"
"2013-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","300911","A","","","0"
"2013-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","347109","A","","","0"
"2014-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","195506","A","","","0"
"2014-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","159729","A","","","0"
"2014-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","201418","A","","","0"
"2014-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","258242","A","","","0"
"2014-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","302021","A","","","0"
"2014-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","258244","A","","","0"
"2014-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","249133","A","","","0"
"2014-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","300449","A","","","0"
"2014-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","280055","A","","","0"
"2014-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","296628","A","","","0"
"2014-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","331309","A","","","0"
"2014-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","352868","A","","","0"
"2015-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","201271","A","","","0"
"2015-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","171634","A","","","0"
"2015-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","241896","A","","","0"
"2015-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","299029","A","","","0"
"2015-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","325883","A","","","0"
"2015-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","277580","A","","","0"
"2015-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","288081","A","","","0"
"2015-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","326626","A","","","0"
"2015-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","314520","A","","","0"
"2015-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","344655","A","","","0"
"2015-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","338237","A","","","0"
"2015-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","383061","A","","","0"
"2016-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","232350","A","","","0"
"2016-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","209273","A","","","0"
"2016-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","274311","A","","","0"
"2016-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","334674","A","","","0"
"2016-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","351283","A","","","0"
"2016-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","309931","A","","","0"
"2016-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","316377","A","","","0"
"2016-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","362734","A","","","0"
"2016-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","360163","A","","","0"
"2016-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","375911","A","","","0"
"2016-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","395417","A","","","0"
"2016-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","448152","A","","","0"
"2017-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","230326","A","","","0"
"2017-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","223703","A","","","0"
"2017-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","283019","A","","","0"
"2017-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","367596","A","","","0"
"2017-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","371564","A","","","0"
"2017-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","356467","A","","","0"
"2017-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","333653","A","","","0"
"2017-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","385696","A","","","0"
"2017-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","348811","A","","","0"
"2017-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","356494","A","","","0"
"2017-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","439405","A","","","0"
"2017-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","455660","A","","","0"
"2018-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","226944","A","","","0"
"2018-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","219704","A","","","0"
"2018-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","298049","A","","","0"
"2018-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","332725","A","","","0"
"2018-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","399444","A","","","0"
"2018-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","359279","A","","","0"
"2018-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","338438","A","","","0"
"2018-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","400632","A","","","0"
"2018-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","336471","A","","","0"
"2018-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","370197","A","","","0"
"2018-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","456761","A","","","0"
"2018-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","440875","A","","","0"
"2019-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","236881","A","","","0"
"2019-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","220443","A","","","0"
"2019-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","327260","A","","","0"
"2019-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","319480","A","","","0"
"2019-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","361242","A","","","0"
"2019-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","362016","A","","","0"
"2019-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","323646","A","","","0"
"2019-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","416109","A","","","0"
"2019-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","340380","A","","","0"
"2019-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","352379","A","","","0"
"2019-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","439317","A","","","0"
"2019-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300174743","1.23.1.83","444634","A","","","0"
"2009-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","171971","A","","","0"
"2009-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","137595","A","","","0"
"2009-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","181332","A","","","0"
"2009-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","231055","A","","","0"
"2009-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","246025","A","","","0"
"2009-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","222605","A","","","0"
"2009-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","216699","A","","","0"
"2009-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","246980","A","","","0"
"2009-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","254535","A","","","0"
"2009-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","279222","A","","","0"
"2009-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","233157","A","","","0"
"2009-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","330180","A","","","0"
"2010-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","182030","A","","","0"
"2010-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","147796","A","","","0"
"2010-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","220133","A","","","0"
"2010-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","250413","A","","","0"
"2010-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","255793","A","","","0"
"2010-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","234615","A","","","0"
"2010-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","226963","A","","","0"
"2010-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","252280","A","","","0"
"2010-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","275860","A","","","0"
"2010-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","271511","A","","","0"
"2010-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","262610","A","","","0"
"2010-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","339583","A","","","0"
"2011-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","181823","A","","","0"
"2011-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","152419","A","","","0"
"2011-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","197118","A","","","0"
"2011-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","243986","A","","","0"
"2011-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","261575","A","","","0"
"2011-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","252658","A","","","0"
"2011-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","242892","A","","","0"
"2011-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","264076","A","","","0"
"2011-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","276254","A","","","0"
"2011-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","279635","A","","","0"
"2011-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","277603","A","","","0"
"2011-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","345246","A","","","0"
"2012-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","183121","A","","","0"
"2012-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","160163","A","","","0"
"2012-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","228207","A","","","0"
"2012-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","238629","A","","","0"
"2012-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","272897","A","","","0"
"2012-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","253375","A","","","0"
"2012-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","230306","A","","","0"
"2012-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","261940","A","","","0"
"2012-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","278713","A","","","0"
"2012-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","287317","A","","","0"
"2012-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","272784","A","","","0"
"2012-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","337616","A","","","0"
"2013-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","192052","A","","","0"
"2013-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","163833","A","","","0"
